Subject	Session	run	Trial	T1_pos	T2_pos	TrialType	T1	T2	T1menu	T2menu	T1resp	T2resp	T1RT	T2RT	T1hit	T2hit	InitialSequence	FinalSequence
subject5	1	1	75	3	4	1	38	16	[38  7 36]	[25  6 16]	m	v	1.4526395000284538	0.19928010000148788	False	False	[12, 3, 2, 5, 12, 4, 13, 4, 12, 20, 21, 0, 11, 10, 20, 13, 1, 4, 8, 5]	[12, 3, 2, 38, 16, 4, 13, 4, 12, 20, 21, 0, 11, 10, 20, 13, 1, 4, 8, 5]
subject5	1	1	76	7	8	1	25	0	[38 25 27]	[26  0 22]	v	v	0.43349369999486953	1.682814200001303	True	True	[6, 0, 9, 1, 7, 23, 13, 0, 0, 8, 5, 15, 12, 23, 7, 19, 8, 9, 22, 21]	[6, 0, 9, 1, 7, 23, 13, 25, 0, 8, 5, 15, 12, 23, 7, 19, 8, 9, 22, 21]
subject5	1	1	77	9	11	2	6	36	[25  6  7]	[32 36  7]	v	v	0.5515843000030145	0.4335416000103578	True	True	[14, 20, 7, 19, 10, 22, 1, 9, 20, 14, 21, 0, 5, 20, 1, 11, 10, 6, 20, 23]	[14, 20, 7, 19, 10, 22, 1, 9, 20, 6, 21, 36, 5, 20, 1, 11, 10, 6, 20, 23]
subject5	1	1	78	5	7	2	25	5	[14 16 25]	[32  5 39]	m	v	0.9513981000054628	0.13352289999602363	True	True	[4, 16, 7, 18, 12, 23, 12, 7, 4, 0, 23, 19, 1, 6, 22, 16, 17, 4, 16, 11]	[4, 16, 7, 18, 12, 25, 12, 5, 4, 0, 23, 19, 1, 6, 22, 16, 17, 4, 16, 11]
subject5	1	1	79	16	18	2	36	38	[36 16 20]	[ 3 26 38]	z	m	0.5671388999908231	0.4495623000548221	True	True	[5, 2, 20, 15, 2, 12, 23, 21, 11, 23, 12, 15, 4, 2, 16, 11, 10, 10, 7, 4]	[5, 2, 20, 15, 2, 12, 23, 21, 11, 23, 12, 15, 4, 2, 16, 11, 36, 10, 38, 4]
subject5	1	1	80	8	15	7	24	4	[31 10 24]	[26 27  4]	m	z	0.5668238999787718	0.8838904000003822	True	False	[23, 5, 13, 20, 6, 11, 2, 15, 9, 6, 16, 20, 23, 13, 12, 20, 23, 15, 10, 18]	[23, 5, 13, 20, 6, 11, 2, 15, 24, 6, 16, 20, 23, 13, 12, 4, 23, 15, 10, 18]
subject5	1	1	81	6	13	7	23	30	[23  0  3]	[21 30  8]	z	v	1.101591799990274	0.5670879000099376	True	True	[22, 8, 1, 6, 13, 0, 11, 22, 4, 3, 20, 17, 4, 12, 1, 3, 19, 9, 3, 18]	[22, 8, 1, 6, 13, 0, 23, 22, 4, 3, 20, 17, 4, 30, 1, 3, 19, 9, 3, 18]
subject5	1	1	82	9	16	7	21	5	[ 4 21 10]	[31  2  5]	v	m	0.48515210003824905	0.48326429998269305	True	True	[5, 7, 16, 13, 5, 19, 12, 8, 22, 19, 23, 19, 14, 2, 7, 2, 17, 5, 0, 1]	[5, 7, 16, 13, 5, 19, 12, 8, 22, 21, 23, 19, 14, 2, 7, 2, 5, 5, 0, 1]
subject5	1	1	83	12	19	7	19	23	[20  3 19]	[23 36  4]	m	z	0.6153706000186503	0.6328754000132903	True	True	[5, 11, 11, 2, 9, 23, 0, 11, 19, 13, 5, 6, 17, 3, 10, 22, 13, 6, 1, 16]	[5, 11, 11, 2, 9, 23, 0, 11, 19, 13, 5, 6, 19, 3, 10, 22, 13, 6, 1, 23]
subject5	1	1	84	5	7	2	24	31	[24  6 35]	[21 31 11]	z	z	0.5182043999666348	1.8010839000344276	True	False	[11, 20, 23, 8, 18, 21, 11, 11, 15, 13, 16, 13, 23, 18, 21, 8, 6, 4, 1, 18]	[11, 20, 23, 8, 18, 24, 11, 31, 15, 13, 16, 13, 23, 18, 21, 8, 6, 4, 1, 18]
subject5	1	1	85	6	8	2	17	13	[ 2 17 27]	[30 32 13]	v	v	0.4837890000198968	0.6340999999665655	True	False	[0, 13, 2, 12, 3, 23, 1, 5, 15, 0, 9, 13, 3, 5, 10, 13, 15, 18, 17, 12]	[0, 13, 2, 12, 3, 23, 17, 5, 13, 0, 9, 13, 3, 5, 10, 13, 15, 18, 17, 12]
subject5	1	1	86	9	16	7	26	27	[21 11 26]	[27 25  7]	m	z	0.4348609000444412	0.43225040001561865	True	True	[0, 23, 0, 5, 23, 18, 3, 17, 20, 15, 17, 23, 21, 19, 9, 16, 21, 6, 0, 7]	[0, 23, 0, 5, 23, 18, 3, 17, 20, 26, 17, 23, 21, 19, 9, 16, 27, 6, 0, 7]
subject5	1	1	87	13	15	2	2	10	[ 1  2 25]	[10  8 23]	v	z	0.5003206999972463	1.0177478999830782	True	True	[9, 9, 19, 7, 20, 23, 23, 5, 18, 7, 20, 2, 13, 7, 23, 0, 23, 9, 9, 1]	[9, 9, 19, 7, 20, 23, 23, 5, 18, 7, 20, 2, 13, 2, 23, 10, 23, 9, 9, 1]
subject5	1	1	88	2	9	7	15	31	[ 4 26 15]	[34 25 31]	v	v	1.1349835000000894	0.19956750003620982	False	False	[14, 2, 16, 15, 16, 12, 12, 12, 15, 22, 17, 17, 18, 16, 21, 18, 8, 11, 11, 11]	[14, 2, 15, 15, 16, 12, 12, 12, 15, 31, 17, 17, 18, 16, 21, 18, 8, 11, 11, 11]
subject5	1	1	89	4	6	2	7	9	[ 1 16  7]	[22 31  9]	m	m	1.1693719000322744	0.5529226000071503	True	True	[11, 6, 11, 20, 3, 9, 2, 2, 11, 7, 9, 7, 22, 19, 19, 13, 2, 13, 8, 15]	[11, 6, 11, 20, 7, 9, 9, 2, 11, 7, 9, 7, 22, 19, 19, 13, 2, 13, 8, 15]
subject5	1	1	90	9	16	7	39	16	[39  3 15]	[16 33  3]	v	z	1.3165017999708652	1.2342001000070013	False	True	[21, 12, 5, 9, 7, 3, 13, 2, 7, 15, 21, 2, 22, 9, 17, 17, 21, 3, 12, 14]	[21, 12, 5, 9, 7, 3, 13, 2, 7, 39, 21, 2, 22, 9, 17, 17, 16, 3, 12, 14]
subject5	1	1	91	15	17	2	15	25	[15  6 14]	[ 8 25 12]	z	v	0.48460279998835176	0.4003218000289053	True	True	[4, 0, 16, 11, 20, 5, 10, 11, 3, 10, 10, 22, 10, 21, 18, 12, 17, 7, 4, 19]	[4, 0, 16, 11, 20, 5, 10, 11, 3, 10, 10, 22, 10, 21, 18, 15, 17, 25, 4, 19]
subject5	1	1	92	8	10	2	21	5	[37 25 21]	[30  1  5]	m	v	0.8521162000251934	0.8383767000050284	True	False	[12, 16, 2, 14, 10, 20, 23, 9, 7, 9, 1, 19, 21, 5, 15, 12, 19, 12, 22, 1]	[12, 16, 2, 14, 10, 20, 23, 9, 21, 9, 5, 19, 21, 5, 15, 12, 19, 12, 22, 1]
subject5	1	1	93	5	6	1	15	22	[15 17 29]	[22 27  3]	z	z	0.6657828000024892	0.6334172999486327	True	True	[16, 14, 21, 3, 4, 21, 2, 16, 15, 15, 0, 18, 0, 14, 18, 2, 7, 16, 13, 14]	[16, 14, 21, 3, 4, 15, 22, 16, 15, 15, 0, 18, 0, 14, 18, 2, 7, 16, 13, 14]
subject5	1	1	94	14	16	2	0	27	[17 13  0]	[27  2 38]	m	v	0.634097500005737	0.5676456000073813	True	False	[19, 17, 0, 0, 10, 21, 17, 20, 20, 12, 4, 6, 19, 3, 7, 7, 7, 21, 23, 18]	[19, 17, 0, 0, 10, 21, 17, 20, 20, 12, 4, 6, 19, 3, 0, 7, 27, 21, 23, 18]
subject5	1	1	95	9	11	2	25	30	[25 10 39]	[16  7 30]	z	m	0.85208539996529	0.9835701999836601	True	True	[19, 23, 17, 18, 5, 23, 20, 17, 12, 7, 15, 23, 3, 7, 19, 20, 2, 10, 10, 6]	[19, 23, 17, 18, 5, 23, 20, 17, 12, 25, 15, 30, 3, 7, 19, 20, 2, 10, 10, 6]
subject5	1	1	96	12	13	1	9	3	[ 9 33 21]	[ 3 39  1]	z	v	0.49992309999652207	1.0000618999474682	True	False	[0, 15, 1, 12, 12, 6, 17, 8, 4, 3, 17, 1, 4, 6, 5, 7, 17, 15, 19, 2]	[0, 15, 1, 12, 12, 6, 17, 8, 4, 3, 17, 1, 9, 3, 5, 7, 17, 15, 19, 2]
subject5	1	1	97	2	9	7	25	17	[25 39 10]	[ 5 28 17]	z	m	0.7176409999956377	0.466330100025516	True	True	[3, 8, 8, 20, 9, 6, 7, 2, 18, 20, 6, 23, 12, 14, 22, 13, 10, 3, 17, 23]	[3, 8, 25, 20, 9, 6, 7, 2, 18, 17, 6, 23, 12, 14, 22, 13, 10, 3, 17, 23]
subject5	1	1	98	9	10	1	32	23	[16 32 36]	[23 26 30]	v	m	0.585269299976062	0.7496405999991111	True	False	[15, 5, 20, 9, 13, 22, 5, 3, 21, 7, 5, 16, 21, 1, 14, 0, 20, 8, 9, 5]	[15, 5, 20, 9, 13, 22, 5, 3, 21, 32, 23, 16, 21, 1, 14, 0, 20, 8, 9, 5]
subject5	1	1	99	7	14	7	19	0	[19  9  8]	[ 5  0 25]	z	v	0.6516142000327818	0.45387580001261085	True	True	[6, 8, 4, 1, 17, 0, 4, 3, 22, 10, 23, 13, 5, 21, 9, 23, 20, 17, 13, 7]	[6, 8, 4, 1, 17, 0, 4, 19, 22, 10, 23, 13, 5, 21, 0, 23, 20, 17, 13, 7]
subject5	1	1	100	9	10	1	18	8	[ 2 18 22]	[ 8 33 26]	v	z	0.6497521999990568	0.46722270001191646	True	True	[8, 12, 1, 14, 18, 17, 10, 20, 12, 12, 6, 2, 0, 13, 17, 11, 3, 11, 0, 15]	[8, 12, 1, 14, 18, 17, 10, 20, 12, 18, 8, 2, 0, 13, 17, 11, 3, 11, 0, 15]
subject5	1	1	101	4	11	7	6	1	[ 6  5 22]	[10 25  1]	z	m	0.6351525000063702	0.6670656999922357	True	True	[1, 4, 21, 2, 20, 4, 11, 18, 21, 15, 15, 6, 1, 14, 19, 19, 2, 7, 5, 19]	[1, 4, 21, 2, 6, 4, 11, 18, 21, 15, 15, 1, 1, 14, 19, 19, 2, 7, 5, 19]
subject5	1	1	102	11	18	7	39	38	[17 28 39]	[ 4 20 38]	m	m	0.6184533999767154	0.44954080000752583	True	True	[12, 23, 4, 15, 7, 16, 21, 7, 11, 20, 20, 8, 8, 5, 12, 18, 13, 13, 9, 15]	[12, 23, 4, 15, 7, 16, 21, 7, 11, 20, 20, 39, 8, 5, 12, 18, 13, 13, 38, 15]
subject5	1	1	103	9	11	2	7	6	[14  7 18]	[36  6 17]	v	m	0.4841995000024326	1.0490523999906145	True	False	[13, 15, 19, 5, 9, 23, 14, 2, 16, 7, 13, 9, 18, 14, 12, 23, 21, 2, 16, 1]	[13, 15, 19, 5, 9, 23, 14, 2, 16, 7, 13, 6, 18, 14, 12, 23, 21, 2, 16, 1]
subject5	1	1	104	2	4	2	9	32	[17 26  9]	[38 19 32]	m	m	0.9674163000308909	0.8172902000369504	True	True	[17, 13, 9, 16, 19, 20, 0, 14, 23, 19, 7, 6, 5, 12, 11, 19, 13, 4, 1, 7]	[17, 13, 9, 16, 32, 20, 0, 14, 23, 19, 7, 6, 5, 12, 11, 19, 13, 4, 1, 7]
subject5	1	1	105	11	18	7	35	13	[35 26 15]	[32 13 12]	z	v	0.7680692999856547	0.5007706000469625	True	True	[11, 10, 23, 22, 5, 10, 13, 5, 11, 19, 18, 1, 15, 12, 9, 10, 10, 14, 18, 15]	[11, 10, 23, 22, 5, 10, 13, 5, 11, 19, 18, 35, 15, 12, 9, 10, 10, 14, 13, 15]
subject5	1	1	106	17	18	1	8	20	[ 8 10 23]	[ 4 25 20]	z	m	0.6015819999738596	0.3712165000033565	True	True	[14, 6, 8, 17, 19, 23, 7, 0, 13, 4, 17, 1, 21, 16, 4, 12, 11, 21, 5, 10]	[14, 6, 8, 17, 19, 23, 7, 0, 13, 4, 17, 1, 21, 16, 4, 12, 11, 8, 20, 10]
subject5	1	1	107	8	15	7	15	25	[26 15 11]	[25  4 29]	v	z	0.6497292999993078	0.4508020000066608	True	True	[1, 16, 1, 12, 9, 12, 19, 14, 3, 6, 15, 6, 11, 0, 2, 4, 18, 20, 4, 14]	[1, 16, 1, 12, 9, 12, 19, 14, 15, 6, 15, 6, 11, 0, 2, 25, 18, 20, 4, 14]
subject5	1	1	108	6	7	1	6	21	[ 6 26 17]	[ 7 21 35]	z	v	0.7014008999685757	0.5499176000012085	True	True	[11, 16, 12, 8, 1, 6, 17, 14, 1, 2, 17, 1, 2, 14, 7, 22, 15, 0, 6, 6]	[11, 16, 12, 8, 1, 6, 6, 21, 1, 2, 17, 1, 2, 14, 7, 22, 15, 0, 6, 6]
subject5	1	1	109	10	12	2	1	39	[32 27  1]	[39  3  6]	m	v	0.8849984999978915	1.0849218999501318	True	False	[2, 1, 8, 12, 0, 9, 20, 15, 2, 20, 5, 0, 20, 23, 11, 9, 23, 20, 11, 8]	[2, 1, 8, 12, 0, 9, 20, 15, 2, 20, 1, 0, 39, 23, 11, 9, 23, 20, 11, 8]
subject5	1	1	110	7	9	2	25	17	[25  5  7]	[37 17  7]	z	v	0.5168280000216328	0.8323098000255413	True	True	[6, 4, 14, 11, 18, 11, 20, 20, 1, 23, 14, 3, 7, 16, 21, 18, 14, 8, 1, 14]	[6, 4, 14, 11, 18, 11, 20, 25, 1, 17, 14, 3, 7, 16, 21, 18, 14, 8, 1, 14]
subject5	1	1	111	15	17	2	24	4	[34 24 18]	[4 9 2]	v	m	0.45064619998447597	0.6835703999968246	True	False	[13, 6, 23, 7, 2, 8, 12, 9, 8, 5, 16, 21, 10, 3, 19, 2, 3, 7, 23, 1]	[13, 6, 23, 7, 2, 8, 12, 9, 8, 5, 16, 21, 10, 3, 19, 24, 3, 4, 23, 1]
subject5	1	1	112	4	6	2	6	1	[ 3 24  6]	[34 10  1]	z	m	2.353252100001555	0.582870299986098	False	True	[2, 3, 16, 9, 17, 22, 6, 18, 13, 5, 2, 3, 21, 20, 20, 19, 0, 21, 19, 6]	[2, 3, 16, 9, 6, 22, 1, 18, 13, 5, 2, 3, 21, 20, 20, 19, 0, 21, 19, 6]
subject5	1	1	113	9	11	2	31	23	[25 38 31]	[23 39  1]	m	v	0.5331295999931172	0.8494790000258945	True	False	[21, 4, 3, 17, 17, 23, 17, 15, 16, 0, 5, 21, 6, 16, 8, 1, 4, 8, 20, 20]	[21, 4, 3, 17, 17, 23, 17, 15, 16, 31, 5, 23, 6, 16, 8, 1, 4, 8, 20, 20]
subject5	1	1	114	2	9	7	32	2	[ 1 27 32]	[ 2 11 20]	m	z	0.8522956999950111	0.5333140000002459	True	True	[5, 21, 5, 17, 20, 21, 22, 19, 4, 12, 17, 15, 10, 8, 1, 9, 12, 1, 9, 22]	[5, 21, 32, 17, 20, 21, 22, 19, 4, 2, 17, 15, 10, 8, 1, 9, 12, 1, 9, 22]
subject5	1	1	115	15	17	2	13	36	[13  9 10]	[24 36 39]	z	v	0.9679506000247784	0.46738689998164773	True	True	[13, 6, 2, 21, 22, 20, 5, 14, 21, 12, 6, 16, 5, 18, 10, 3, 16, 17, 23, 16]	[13, 6, 2, 21, 22, 20, 5, 14, 21, 12, 6, 16, 5, 18, 10, 13, 16, 36, 23, 16]
subject5	1	1	116	12	14	2	16	19	[13 27 16]	[27 21 19]	m	m	0.7178742000251077	0.4709203999955207	True	True	[6, 23, 18, 2, 18, 20, 10, 16, 10, 23, 14, 9, 5, 20, 5, 18, 12, 2, 1, 11]	[6, 23, 18, 2, 18, 20, 10, 16, 10, 23, 14, 9, 16, 20, 19, 18, 12, 2, 1, 11]
subject5	1	1	117	2	3	1	33	25	[ 4  0 33]	[25 32 20]	m	z	0.5662362999864854	0.8674483999493532	True	True	[9, 9, 10, 11, 8, 1, 21, 19, 4, 6, 15, 18, 22, 13, 5, 18, 22, 21, 7, 4]	[9, 9, 33, 25, 8, 1, 21, 19, 4, 6, 15, 18, 22, 13, 5, 18, 22, 21, 7, 4]
subject5	1	1	118	16	18	2	19	39	[19 34 18]	[39  0 27]	z	v	0.6507080000010319	0.48468080000020564	True	False	[6, 21, 6, 16, 19, 20, 17, 22, 3, 12, 2, 0, 6, 23, 15, 0, 16, 21, 22, 14]	[6, 21, 6, 16, 19, 20, 17, 22, 3, 12, 2, 0, 6, 23, 15, 0, 19, 21, 39, 14]
subject5	1	1	119	16	18	2	9	33	[19 24  9]	[28 37 33]	m	z	1.0017528000171296	1.4508780000032857	True	False	[17, 1, 11, 12, 15, 1, 15, 1, 1, 15, 4, 1, 6, 5, 20, 1, 11, 3, 0, 11]	[17, 1, 11, 12, 15, 1, 15, 1, 1, 15, 4, 1, 6, 5, 20, 1, 9, 3, 33, 11]
subject5	1	1	120	15	16	1	24	31	[10 36 24]	[31 20 11]	m	z	1.1492715999484062	0.5995317000197247	True	True	[13, 15, 8, 4, 4, 14, 9, 13, 4, 18, 10, 16, 19, 10, 21, 8, 23, 10, 14, 11]	[13, 15, 8, 4, 4, 14, 9, 13, 4, 18, 10, 16, 19, 10, 21, 24, 31, 10, 14, 11]
subject5	1	1	121	8	9	1	35	36	[33 35 12]	[36 11  7]	v	z	0.818152799969539	0.36731020000297576	True	True	[19, 19, 23, 14, 14, 9, 10, 16, 0, 21, 7, 6, 6, 6, 22, 13, 20, 22, 0, 15]	[19, 19, 23, 14, 14, 9, 10, 16, 35, 36, 7, 6, 6, 6, 22, 13, 20, 22, 0, 15]
subject5	1	1	122	15	17	2	24	5	[35 24 15]	[14  5 26]	v	v	0.41815219999989495	1.8845350000192411	True	True	[5, 6, 17, 10, 22, 12, 3, 7, 9, 11, 0, 14, 22, 7, 2, 5, 6, 0, 22, 7]	[5, 6, 17, 10, 22, 12, 3, 7, 9, 11, 0, 14, 22, 7, 2, 24, 6, 5, 22, 7]
subject5	1	1	123	8	15	7	11	16	[ 1 11 38]	[ 5 13 16]	v	m	0.5335919999633916	1.4154198999749497	True	True	[1, 10, 20, 11, 12, 13, 10, 14, 6, 21, 22, 11, 3, 4, 4, 7, 23, 8, 15, 2]	[1, 10, 20, 11, 12, 13, 10, 14, 11, 21, 22, 11, 3, 4, 4, 16, 23, 8, 15, 2]
subject5	1	1	124	8	9	1	37	31	[37  4 32]	[ 5 31 21]	z	v	1.3685037000104785	1.2007200000225566	True	True	[22, 2, 15, 19, 23, 14, 22, 11, 1, 19, 0, 8, 11, 1, 5, 9, 0, 3, 13, 19]	[22, 2, 15, 19, 23, 14, 22, 11, 37, 31, 0, 8, 11, 1, 5, 9, 0, 3, 13, 19]
subject5	1	1	125	8	10	2	29	32	[29  2 10]	[ 4  2 32]	z	m	2.0705665000132285	0.5535309999831952	True	True	[0, 14, 20, 2, 17, 0, 15, 23, 1, 9, 15, 11, 1, 0, 19, 10, 0, 3, 4, 16]	[0, 14, 20, 2, 17, 0, 15, 23, 29, 9, 32, 11, 1, 0, 19, 10, 0, 3, 4, 16]
subject5	1	1	126	3	5	2	23	9	[ 6 23 39]	[ 9 19 39]	z	z	0.9993113999953493	0.8166395000298508	False	True	[11, 6, 8, 0, 0, 22, 21, 6, 10, 1, 20, 19, 4, 21, 20, 18, 22, 9, 14, 14]	[11, 6, 8, 23, 0, 9, 21, 6, 10, 1, 20, 19, 4, 21, 20, 18, 22, 9, 14, 14]
subject5	1	1	127	7	9	2	18	10	[36 18 15]	[25 10 16]	v	z	0.5515858000144362	0.9671518999966793	True	False	[0, 17, 21, 14, 4, 22, 12, 18, 6, 17, 15, 15, 18, 18, 11, 1, 14, 12, 0, 10]	[0, 17, 21, 14, 4, 22, 12, 18, 6, 10, 15, 15, 18, 18, 11, 1, 14, 12, 0, 10]
subject5	1	1	128	14	16	2	25	0	[30 17 25]	[ 0 19 23]	m	z	0.5020470999879763	0.6498771999613382	True	True	[11, 12, 15, 14, 8, 5, 2, 7, 0, 19, 0, 5, 23, 9, 12, 17, 4, 11, 9, 6]	[11, 12, 15, 14, 8, 5, 2, 7, 0, 19, 0, 5, 23, 9, 25, 17, 0, 11, 9, 6]
subject5	1	1	129	2	9	7	37	31	[33 13 37]	[14 24 31]	z	m	0.5654151999624446	0.6336978999897838	False	True	[10, 3, 4, 15, 18, 14, 2, 2, 12, 16, 2, 14, 11, 22, 23, 12, 17, 6, 0, 17]	[10, 3, 37, 15, 18, 14, 2, 2, 12, 31, 2, 14, 11, 22, 23, 12, 17, 6, 0, 17]
subject5	1	1	130	6	13	7	25	5	[ 0 25  7]	[ 5 20 12]	v	z	0.518521599995438	0.6665240000002086	True	True	[4, 14, 4, 20, 5, 18, 17, 17, 5, 5, 8, 20, 10, 4, 19, 4, 21, 19, 16, 3]	[4, 14, 4, 20, 5, 18, 25, 17, 5, 5, 8, 20, 10, 5, 19, 4, 21, 19, 16, 3]
subject5	1	1	131	15	16	1	19	39	[28 16 19]	[38 39 23]	v	v	1.2521806000149809	0.5494551000301726	False	True	[10, 6, 1, 0, 22, 23, 18, 19, 22, 12, 20, 19, 4, 7, 13, 14, 10, 11, 0, 7]	[10, 6, 1, 0, 22, 23, 18, 19, 22, 12, 20, 19, 4, 7, 13, 19, 39, 11, 0, 7]
subject5	1	1	132	2	4	2	31	32	[ 3 27 31]	[15 37 32]	m	m	0.5497920000343584	1.0000903000473045	True	True	[21, 20, 23, 11, 16, 4, 15, 22, 10, 20, 0, 11, 0, 21, 13, 22, 17, 2, 14, 12]	[21, 20, 31, 11, 32, 4, 15, 22, 10, 20, 0, 11, 0, 21, 13, 22, 17, 2, 14, 12]
subject5	1	1	133	6	13	7	8	2	[36  8 10]	[ 5  2 24]	v	v	0.4995461000362411	0.5843898000312038	True	True	[11, 9, 23, 16, 4, 5, 3, 4, 21, 14, 4, 5, 1, 14, 8, 15, 17, 7, 16, 23]	[11, 9, 23, 16, 4, 5, 8, 4, 21, 14, 4, 5, 1, 2, 8, 15, 17, 7, 16, 23]
subject5	1	1	134	11	18	7	12	19	[12 24 28]	[25 21 19]	v	m	0.5515409999643452	0.7328651000279933	False	True	[12, 2, 18, 22, 17, 17, 12, 18, 19, 7, 22, 13, 9, 12, 2, 22, 14, 8, 14, 4]	[12, 2, 18, 22, 17, 17, 12, 18, 19, 7, 22, 12, 9, 12, 2, 22, 14, 8, 19, 4]
subject5	1	1	135	2	3	1	0	1	[33 28  0]	[ 1 20 33]	m	z	0.9188816999667324	0.7211288999533281	True	True	[0, 6, 5, 7, 8, 13, 9, 18, 12, 5, 22, 13, 0, 18, 2, 13, 0, 13, 5, 17]	[0, 6, 0, 1, 8, 13, 9, 18, 12, 5, 22, 13, 0, 18, 2, 13, 0, 13, 5, 17]
subject5	1	1	136	14	15	1	30	9	[ 5  6 30]	[24  9 15]	m	v	1.2158313999534585	0.7669776999973692	True	True	[2, 19, 9, 0, 0, 21, 17, 18, 0, 7, 1, 6, 15, 8, 17, 19, 22, 14, 1, 2]	[2, 19, 9, 0, 0, 21, 17, 18, 0, 7, 1, 6, 15, 8, 30, 9, 22, 14, 1, 2]
subject5	1	1	137	5	12	7	38	14	[18 38  4]	[22 28 14]	v	z	0.4347035000100732	0.6831251999828964	True	False	[16, 20, 6, 11, 20, 8, 6, 3, 9, 23, 7, 5, 15, 23, 16, 9, 6, 6, 1, 2]	[16, 20, 6, 11, 20, 38, 6, 3, 9, 23, 7, 5, 14, 23, 16, 9, 6, 6, 1, 2]
subject5	1	1	138	13	14	1	24	21	[ 2 26 24]	[21 20 22]	m	z	0.5170805999659933	0.5178230999736115	True	True	[8, 0, 22, 20, 3, 5, 3, 12, 19, 21, 5, 21, 16, 1, 18, 15, 10, 20, 9, 5]	[8, 0, 22, 20, 3, 5, 3, 12, 19, 21, 5, 21, 16, 24, 21, 15, 10, 20, 9, 5]
subject5	1	1	139	2	9	7	18	10	[28 18 17]	[36 10 11]	m	v	1.3157224000315182	0.6328674000105821	False	True	[12, 18, 7, 13, 22, 5, 12, 5, 5, 13, 19, 2, 17, 16, 8, 16, 1, 16, 3, 18]	[12, 18, 18, 13, 22, 5, 12, 5, 5, 10, 19, 2, 17, 16, 8, 16, 1, 16, 3, 18]
subject5	1	1	140	13	14	1	32	11	[19 31 32]	[11 23 36]	m	z	0.5678470000275411	0.5499451999785379	True	True	[9, 21, 21, 21, 4, 23, 7, 2, 10, 11, 1, 0, 1, 18, 21, 8, 2, 17, 10, 8]	[9, 21, 21, 21, 4, 23, 7, 2, 10, 11, 1, 0, 1, 32, 11, 8, 2, 17, 10, 8]
subject5	1	1	141	12	19	7	6	38	[ 2  6 23]	[26 31 38]	v	m	0.6341103000449948	0.4170276000513695	True	True	[20, 20, 11, 16, 0, 18, 14, 13, 6, 11, 3, 5, 4, 15, 21, 18, 5, 7, 11, 15]	[20, 20, 11, 16, 0, 18, 14, 13, 6, 11, 3, 5, 6, 15, 21, 18, 5, 7, 11, 38]
subject5	1	1	142	2	4	2	0	13	[17  2  0]	[23 13 16]	z	m	0.6517549999989569	0.11717170005431399	False	False	[11, 7, 2, 0, 3, 1, 3, 21, 5, 9, 22, 14, 16, 1, 0, 10, 13, 12, 4, 8]	[11, 7, 0, 0, 13, 1, 3, 21, 5, 9, 22, 14, 16, 1, 0, 10, 13, 12, 4, 8]
subject5	1	1	143	12	19	7	18	8	[26 33 18]	[38  8 39]	m	v	0.682060300023295	0.5347429999965243	True	True	[11, 18, 5, 4, 1, 3, 1, 18, 1, 22, 2, 9, 18, 16, 2, 2, 23, 12, 8, 11]	[11, 18, 5, 4, 1, 3, 1, 18, 1, 22, 2, 9, 18, 16, 2, 2, 23, 12, 8, 8]
subject5	1	1	144	3	10	7	14	27	[14 38 25]	[27 20 24]	z	z	0.7518363000126556	0.5332356999861076	True	True	[21, 15, 20, 22, 16, 5, 17, 11, 4, 23, 21, 11, 11, 18, 20, 1, 4, 6, 21, 21]	[21, 15, 20, 14, 16, 5, 17, 11, 4, 23, 27, 11, 11, 18, 20, 1, 4, 6, 21, 21]
subject5	1	1	145	2	9	7	5	7	[29  5 23]	[ 7 26 22]	v	v	1.6194637999869883	0.6336015000124462	True	False	[17, 13, 0, 10, 14, 9, 4, 16, 10, 16, 16, 9, 23, 20, 13, 15, 1, 22, 8, 4]	[17, 13, 5, 10, 14, 9, 4, 16, 10, 7, 16, 9, 23, 20, 13, 15, 1, 22, 8, 4]
subject5	1	1	146	9	16	7	16	11	[17 36 16]	[11 26 36]	v	v	0.23315119999460876	0.24889909999910742	False	False	[16, 0, 18, 17, 9, 21, 9, 4, 20, 1, 1, 14, 5, 2, 14, 15, 22, 6, 22, 4]	[16, 0, 18, 17, 9, 21, 9, 4, 20, 16, 1, 14, 5, 2, 14, 15, 11, 6, 22, 4]
subject5	1	1	147	12	19	7	2	19	[30  2 18]	[ 7 33 19]	v	m	0.41718350001610816	0.967077600012999	True	True	[23, 18, 4, 15, 18, 21, 12, 11, 7, 1, 2, 22, 10, 6, 4, 7, 10, 11, 17, 11]	[23, 18, 4, 15, 18, 21, 12, 11, 7, 1, 2, 22, 2, 6, 4, 7, 10, 11, 17, 19]
subject5	1	1	148	11	13	2	15	31	[15 28  1]	[31 29 12]	z	z	1.2188178999931552	0.5835996000096202	True	True	[0, 12, 19, 5, 19, 16, 10, 11, 10, 8, 14, 0, 23, 2, 19, 17, 5, 20, 2, 14]	[0, 12, 19, 5, 19, 16, 10, 11, 10, 8, 14, 15, 23, 31, 19, 17, 5, 20, 2, 14]
subject5	1	1	149	2	9	7	12	32	[25 12 20]	[20 32 10]	z	v	0.6011259999941103	0.5555282999994233	False	True	[3, 11, 5, 5, 5, 12, 14, 4, 17, 7, 3, 3, 16, 3, 9, 14, 19, 20, 1, 21]	[3, 11, 12, 5, 5, 12, 14, 4, 17, 32, 3, 3, 16, 3, 9, 14, 19, 20, 1, 21]
